"FullName","DirectoryName","Name","Length","LastWriteTime"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\dom\utils\camel-to-dash.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\dom\utils","camel-to-dash.mjs","172","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\dom\utils\camel-to-dash.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\dom\utils","camel-to-dash.mjs.map","428","2/22/2026 11:13:26 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\Feature.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","Feature.mjs","374","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\Feature.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","Feature.mjs.map","829","2/22/2026 11:13:26 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\HTMLVisualElement.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html","HTMLVisualElement.mjs","1880","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\HTMLVisualElement.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html","HTMLVisualElement.mjs.map","3946","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\build-styles.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","build-styles.mjs","2571","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\build-styles.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","build-styles.mjs.map","4346","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\build-transform.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","build-transform.mjs","2414","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\build-transform.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","build-transform.mjs.map","4386","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\render.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","render.mjs","675","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\render.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","render.mjs.map","1441","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\scrape-motion-values.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","scrape-motion-values.mjs","784","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils\scrape-motion-values.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\html\utils","scrape-motion-values.mjs.map","1721","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\object\ObjectVisualElement.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\object","ObjectVisualElement.mjs","1168","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\object\ObjectVisualElement.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\object","ObjectVisualElement.mjs.map","2473","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\store.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","store.mjs","109","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\store.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","store.mjs.map","284","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\SVGVisualElement.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg","SVGVisualElement.mjs","1888","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\SVGVisualElement.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg","SVGVisualElement.mjs.map","4124","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\build-attrs.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","build-attrs.mjs","2389","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\build-attrs.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","build-attrs.mjs.map","4605","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\camel-case-attrs.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","camel-case-attrs.mjs","657","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\camel-case-attrs.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","camel-case-attrs.mjs.map","1129","2/22/2026 11:13:26 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\is-svg-tag.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","is-svg-tag.mjs","144","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\is-svg-tag.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","is-svg-tag.mjs.map","339","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\path.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","path.mjs","1218","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\path.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","path.mjs.map","2016","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\render.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","render.mjs","534","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\render.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","render.mjs.map","1199","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\scrape-motion-values.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","scrape-motion-values.mjs","885","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils\scrape-motion-values.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\svg\utils","scrape-motion-values.mjs.map","1928","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\animation-state.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","animation-state.mjs","17307","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\animation-state.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","animation-state.mjs.map","28564","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\get-variant-context.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","get-variant-context.mjs","1078","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\get-variant-context.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","get-variant-context.mjs.map","2354","2/22/2026 11:13:27 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-animation-controls.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-animation-controls.mjs","219","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-animation-controls.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-animation-controls.mjs.map","606","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-controlling-variants.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-controlling-variants.mjs","541","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-controlling-variants.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-controlling-variants.mjs.map","1083","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-forced-motion-value.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-forced-motion-value.mjs","563","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-forced-motion-value.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-forced-motion-value.mjs.map","1035","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-keyframes-target.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-keyframes-target.mjs","147","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-keyframes-target.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-keyframes-target.mjs.map","499","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-variant-label.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-variant-label.mjs","220","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\is-variant-label.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","is-variant-label.mjs.map","467","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\keys-position.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","keys-position.mjs","272","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\keys-position.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","keys-position.mjs.map","508","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\keys-transform.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","keys-transform.mjs","554","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\keys-transform.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","keys-transform.mjs.map","976","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\motion-values.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","motion-values.mjs","2132","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\motion-values.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","motion-values.mjs.map","3634","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion\index.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion","index.mjs","778","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion\index.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion","index.mjs.map","1375","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion\state.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion","state.mjs","267","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion\state.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\reduced-motion","state.mjs.map","513","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\resolve-dynamic-variants.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","resolve-dynamic-variants.mjs","372","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\resolve-dynamic-variants.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","resolve-dynamic-variants.mjs.map","1339","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\resolve-variants.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","resolve-variants.mjs","1392","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\resolve-variants.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","resolve-variants.mjs.map","3386","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\setters.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","setters.mjs","1124","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\setters.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","setters.mjs.map","2581","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\shallow-compare.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","shallow-compare.mjs","384","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\shallow-compare.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","shallow-compare.mjs.map","900","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\variant-props.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","variant-props.mjs","299","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils\variant-props.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\utils","variant-props.mjs.map","612","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\VisualElement.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","VisualElement.mjs","21895","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render\VisualElement.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\render","VisualElement.mjs.map","46677","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\handle-element.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","handle-element.mjs","2065","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\handle-element.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","handle-element.mjs.map","4681","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\handle-window.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","handle-window.mjs","962","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\handle-window.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","handle-window.mjs.map","2024","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\index.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","index.mjs","264","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize\index.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\resize","index.mjs.map","882","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\scroll\observe.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\scroll","observe.mjs","579","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\scroll\observe.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\scroll","observe.mjs.map","1278","2/22/2026 11:13:29 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\animation-count.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","animation-count.mjs","153","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\animation-count.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","animation-count.mjs.map","332","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\buffer.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","buffer.mjs","135","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\buffer.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","buffer.mjs.map","693","2/22/2026 11:13:25 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\index.mjs","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","index.mjs","3824","2/22/2026 11:13:30 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats\index.mjs.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\motion-dom\dist\es\stats","index.mjs.map","8241","2/22/2026 11:13:29 PM"
